Plot_ID,Zone,Habitat,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
TsP7,Transition,Stream,-1.3868192730582865,-1.390175303828124,-0.7054911044036204,-1.1372381212223674,0.2418932698989652,-1.3239178585187021,-0.17314999453198765,-0.25990757475307913,-0.260762098357469,-0.12588454600131702
TsP8,Transition,Stream,-3.331706628598236,-1.7409568299833837,-1.5310933926443688,-1.1570228848247561,0.14501830020526998,-1.016521042962956,-0.4158057444861973,-0.2211567073684542,-0.32889002725862265,0.06598237495526393
TsP9,Transition,Stream,-1.0147467160425663,-1.7740068422255806,1.8457424647018004,-2.4578051628120687,-0.3857833746745829,-0.4439058867252409,-0.5718806023133202,0.8401179721128108,0.049183550951501114,-0.13844388983774653
TsP10,Transition,Stream,0.9741282008336458,-1.4431732284719967,0.5527051469095696,-1.5400884894254574,1.1727622358295715,-0.34005735242847485,-0.31259461087905793,-0.5425711065270918,0.06188114725488303,-0.378109529147075
TuP1,Transition,Upland,0.09275756577525358,-4.079310955896238,3.3568408748278737,1.8682181204860175,-1.3015478984742666,-0.4172554713098794,1.590083988105335,1.101510624726256,1.0895918108224012,0.6141374314199394
TuP2,Transition,Upland,-0.5810380231685087,-1.5494924902722813,0.7709255539566331,0.04866913690434516,-0.8509283941037936,0.25583617000674475,0.871435628884647,-0.9575063512954761,-0.19231057452013647,-0.2370050738569422
TuP4,Transition,Upland,-2.768053955358135,-1.2402743513367807,-0.9563517837815254,0.9416894456001395,-2.012381632328269,0.2019939098743677,0.19098563292372112,-0.7362401976685772,-0.06686105002545203,-0.6732639159128808
TuP5,Transition,Upland,-2.700544233680052,-0.9735773285167667,-1.421964977943843,2.103321397671513,2.8289813085626463,1.2285486395599627,-0.08591075563859694,-1.3882842645198368,0.07719085928451935,-0.44536244966272515
TuP6,Transition,Upland,0.6581536052878947,-1.4023611539887415,3.149101105869616,0.7698883409434195,1.37600602362027,-0.31583805651448615,0.2779997379997287,-0.6845736578985732,-0.20251371936142407,-0.08692866536407512
TuP7,Transition,Upland,-2.6147192708245646,-1.8084109832869337,0.04171909022088206,1.5707018114082811,-0.8730456672463436,1.5167406088533846,-0.2874144142849304,0.6151734331552227,1.04841582673966,-0.022498668684986355
TuP8,Transition,Upland,-2.4844140027582085,-1.4206553874619372,-0.6732424997669662,1.3835141101396113,-2.321404124074958,-0.1089170461555399,-0.006609657418465799,-0.9284143257527305,-0.5457486670807856,0.04944272136187389
